address_string,n,coords
"LONGVIEW ROAD and ORCHARD ROAD, KANSAS CITY, MO, 64137",2,
"LONGVIEW ROAD and RAYTOWN ROAD, KANSAS CITY, MO, 64134",2,
"LYDIA AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64110",2,
"M 9 HIGHWAY and N US HIGHWAY 169, KANSAS CITY, MO, 64116",2,
"M 9 HIGHWAY and N US HIGHWAY 169, KANSAS CITY, MO, 64118",2,
"M 9 HIGHWAY and N US HIGHWAY 169, KANSAS CITY, MO, 64152",2,
"MADISON AVENUE and SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64108",2,
"MAIN STREET and E PERSHING ROAD, KANSAS CITY, MO,",2,
"MAIN STREET and E PERSHING ROAD, KANSAS CITY, MO, 64106",2,
"MAIN STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64106",2,
"MAIN STREET and MEMORIAL DR, KANSAS CITY, MO, 64111",2,
"MAIN STREET and PERSHING ROAD E, KANSAS CITY, MO, 64106",2,
"MAIN STREET and PERSHING ROAD E, KANSAS CITY, MO, 64109",2,
"MAIN STREET and PETTICOAT LN, KANSAS CITY, MO,",2,
"MAIN STREET and VOLKER BOULEVARD, KANSAS CITY, MO, 64111",2,
"MAIN-WALNUT VI and WALNUT STREET, KANSAS CITY, MO, 64108",2,
"MANCHESTER TRAFFICWAY and E TRUMAN ROAD, KANSAS CITY, MO, 64123",2,
"MANCHESTER TRAFFICWAY and E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"MANCHESTER TRAFFICWAY and E US HIGHWAY 40, KANSAS CITY, MO, 64130",2,
"MAPLE BOULEVARD and MAPLE COURT, KANSAS CITY, MO, 64106",2,
"MCGEE STREET and E PERSHING ROAD, KANSAS CITY, MO, 64106",2,
"MILL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64112",2,
"MILL STREET and WORNALL ROAD, KANSAS CITY, MO, 64111",2,
"MONROE AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",2,
"MONROE AVENUE and ROBERTS STREET, KANSAS CITY, MO, 64123",2,
"MONROE AVENUE and ROBERTS STREET, KANSAS CITY, MO, 64126",2,
"MONROE AVENUE and SMART AVENUE, KANSAS CITY, MO, 64123",2,
"MULBERRY STREET and STREET LOUIS AVENUE, KANSAS CITY, MO, 64106",2,
"N 12 STREET and CENTRAL AVENUE, KANSAS CITY, MO, 64106",2,
"N 35 STREET and PARK DR, KANSAS CITY, MO, 64130",2,
"N 9 STREET and CENTRAL AVENUE, KANSAS CITY, MO, 64109",2,
"N AMBASSADOR DR and MO 152 HIGHWAY OFF RA, KANSAS CITY, MO, 64153",2,
"N AMBASSADOR DR and MO 152 HIGHWAY OFF RA, KANSAS CITY, MO, 64154",2,
"N AMBASSADOR DR and N BOARDWALK AVENUE, KANSAS CITY, MO, 64155",2,
"N AMES AVENUE and NW ENGLEWOOD ROAD, KANSAS CITY, MO, 64118",2,
